category;validScientificNameId;validScientificName;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;latitude;longitude;geometry;scientificNameRank;behavior;notes;sex
LC;4277;Hirundo rustica;låvesvale;Fugler;Tone M. Bjørstad;24.05.2009 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
EN;3773;Numenius arquata;storspove;Fugler;Tone M. Bjørstad;05.04.2010 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Tone M. Bjørstad;09.05.2010 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
LC;4332;Motacilla alba;linerle;Fugler;obsr1422151;07.07.2022 00:00:00;Nordland, NO (68.75, 15.348);;Sortland;Nordland;2;HumanObservasjon;68,75015;15,348347;POINT (514090 7626543);species;;http://www.gbif.org/occurrence/4397130871;
LC;3471;Anser anser;grågås;Fugler;obsr1994371;18.06.2023 00:00:00;Vesterålsveien 399, Sortland NO-18 68.74272, 15.37455;;Sortland;Nordland;20;HumanObservasjon;68,74272;15,374546;POINT (515155 7625721);species;;http://www.gbif.org/occurrence/4621424757;
LC;3719;Actitis hypoleucos;strandsnipe;Fugler;;15.06.1981 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;3745;Calidris maritima;fjæreplytt;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;184055;Oenanthe oenanthe;steinskvett;Fugler;;15.06.1981 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4183;Pica pica;skjære;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4559;Turdus pilaris;gråtrost;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4406;Prunella modularis;jernspurv;Fugler;;15.06.1981 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4557;Turdus philomelos;måltrost;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4332;Motacilla alba;linerle;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
VU;4382;Poecile montanus;granmeis;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
VU;156989;Calidris pugnax;brushane;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;3732;Calidris alpina;myrsnipe;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
NT;4397;Passer domesticus;gråspurv;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4507;Erithacus rubecula;rødstrupe;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4563;Turdus torquatus;ringtrost;Fugler;;15.06.1981 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;204585;Mareca penelope;brunnakke;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
CR;3654;Vanellus vanellus;vipe;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
VU;3677;Larus argentatus;gråmåke;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4162;Corvus corax;ravn;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
NT;4040;Cuculus canorus;gjøk;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
VU;3681;Larus canus;fiskemåke;Fugler;;28.06.1986 00:00:00;JEKTBOGEN - HOLTEN;707.0;Sortland;Nordland;112;HumanObservasjon;68,7498;15,3338;POINT (513502 7626501);species;;;not recorded
VU;3681;Larus canus;fiskemåke;Fugler;;01.06.1991 00:00:00;JEKTBOGEN - HOLTEN;707.0;Sortland;Nordland;32;HumanObservasjon;68,7498;15,3338;POINT (513502 7626501);species;;;not recorded
HI;3495;Branta canadensis;kanadagås;Fugler;Espen Bergersen;27.04.2006 00:00:00;Breivika, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,748036;15,313958;POINT (512700 7626300);species;;;
LC;4604;Asio flammeus;jordugle;Fugler;Arild Espelien;12.05.2004 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage.;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Karl-Birger Strann|Vigdis Frivoll;30.04.2009 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;360;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage.;
LC;3856;Accipiter nisus;spurvehauk;Fugler;Karl-Birger Strann;05.04.2011 00:00:00;Bygdnes, Sortland, Sortland, No;200.0;Sortland;Nordland;1;HumanObservasjon;68,731906;15,401553;POINT (516255 7624522);species;feeding;Activity: Forage.;male
LC;4162;Corvus corax;ravn;Fugler;Karl-Birger Strann;05.04.2011 00:00:00;Bygdnes, Sortland, Sortland, No;200.0;Sortland;Nordland;1;HumanObservasjon;68,731906;15,401553;POINT (516255 7624522);species;feeding;Activity: Forage.;
VU;3516;Melanitta fusca;sjøorre;Fugler;Karl-Birger Strann;05.04.2011 00:00:00;Jektbogen, Sortland, Sortland, No;300.0;Sortland;Nordland;6;HumanObservasjon;68,742953;15,371297;POINT (515023 7625746);species;feeding;Activity: Forage.;
LC;3471;Anser anser;grågås;Fugler;Marte Sørbø Hoholm;13.04.2011 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage.;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Fredrik Broms;18.05.2012 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;300;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;minst, grovt anslag Activity: Resting.;
LC;4332;Motacilla alba;linerle;Fugler;Tone Mette Bjørstad;24.04.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;Activity: Resting.;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Tone Mette Bjørstad;27.04.2014 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;80;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Fordelt på flere små flokker Activity: Forage.;
LC;3525;Mergus serrator;siland;Fugler;Tone Mette Bjørstad;27.04.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;reproductive;Vi så til sammen minst 20 silender av begge kjønn.  En silandhunn satt på en stein i fjæra med nebbet fullt av reirmateriale.  Hannen var  i nærheten. Activity: NestBuilding.;female
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Tone Mette Bjørstad;04.05.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;50;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;ca Activity: Forage.;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Tone Mette Bjørstad;07.05.2014 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;50;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;ca Activity: Forage.;
NT;3646;Pluvialis apricaria;heilo;Fugler;Tone Mette Bjørstad;07.05.2014 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;12;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Activity: Forage.;
LC;3525;Mergus serrator;siland;Fugler;Tone Mette Bjørstad;07.05.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;6;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage.;female
LC;4162;Corvus corax;ravn;Fugler;Rune Kristiansen;11.05.2014 00:00:00;Bygdneset, Sortland, Sortland, No;1265.0;Sortland;Nordland;1;HumanObservasjon;68,732095;15,40511;POINT (516399 7624544);species;feeding;Activity: Forage.;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Rune Kristiansen;11.05.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;800;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;Activity: Resting.;
LC;3454;Anas crecca;krikkand;Fugler;Tone Mette Bjørstad;18.05.2014 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;4;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;possiblereproductive;Activity: InNestingHabitat.;in pair
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Tone Mette Bjørstad;18.05.2014 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;150;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;stationary;ca Activity: Resting.;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Tone Mette Bjørstad;19.05.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;20;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;ca Activity: Resting.;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Tone Mette Bjørstad;19.05.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;100;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;ca Activity: Resting.;
LC;3471;Anser anser;grågås;Fugler;Tone Mette Bjørstad;29.05.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;32;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage.;
LC;3471;Anser anser;grågås;Fugler;Tone Mette Bjørstad;03.06.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;35;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;ca Activity: Forage.;
LC;3471;Anser anser;grågås;Fugler;Tone Mette Bjørstad;15.06.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;50;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;ca. Activity: Forage.;
LC;3471;Anser anser;grågås;Fugler;Tone Mette Bjørstad;22.06.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;50;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;ca Activity: Forage.;
EN;3479;Anser fabalis;taigasædgås;Fugler;Rune Kristiansen;11.05.2014 00:00:00;Bygdneset, Sortland, Sortland, No;1265.0;Sortland;Nordland;5;HumanObservasjon;68,732095;15,40511;POINT (516399 7624544);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Tone Mette Bjørstad;11.05.2015 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;100;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;stationary;ca antall Activity: Resting. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Gjermund Andreassen;17.05.2015 00:00:00;Bygdneset, Sortland, No;250.0;Sortland;Nordland;100;HumanObservasjon;68,731538;15,404185;POINT (516362 7624482);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Knut Olsen|Tor Olsen;25.05.2015 00:00:00;Bygdnes, Sortland, No;5.0;Sortland;Nordland;30;HumanObservasjon;68,73191;15,398418;POINT (516128 7624522);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
LC;3510;Cygnus cygnus;sangsvane;Fugler;Tone Mette Bjørstad;06.03.2016 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;3;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage.;
NT;3664;Haematopus ostralegus;tjeld;Fugler;Tone Mette Bjørstad;20.03.2016 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Activity: Forage.;
LC;3471;Anser anser;grågås;Fugler;Tone Mette Bjørstad;10.04.2016 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;7;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage.;
LC;3559;Ardea cinerea;gråhegre;Fugler;Stig  Rasmussen;03.05.2016 00:00:00;Jennestadosen, Sortland, No;150.0;Sortland;Nordland;2;HumanObservasjon;68,747724;15,322384;POINT (513041 7626267);species;feeding;Activity: Forage.;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Stig  Rasmussen;03.05.2016 00:00:00;Jennestadosen, Sortland, No;150.0;Sortland;Nordland;150;HumanObservasjon;68,747724;15,322384;POINT (513041 7626267);species;stationary;Activity: Resting.;
NT;3646;Pluvialis apricaria;heilo;Fugler;Tone Mette Bjørstad;15.05.2016 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;17;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Activity: Forage.;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Tone Mette Bjørstad;15.05.2016 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;500;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;ca. antall Activity: Forage.;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Tone Mette Bjørstad;15.05.2016 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;100;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;ca. antall Activity: Forage.;
LC;3471;Anser anser;grågås;Fugler;Tone Mette Bjørstad;12.04.2017 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;4;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
EN;3773;Numenius arquata;storspove;Fugler;Tone Mette Bjørstad;12.04.2017 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Inga Bendiksen;30.04.2017 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;500;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Stig  Rasmussen;05.05.2017 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;500;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Antall ca. Activity: Forage. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Stig  Rasmussen;23.05.2017 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;40;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;antall ca. Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Oddvar Heggøy;20.06.2017 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;3;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;;Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Oddvar Heggøy;20.06.2017 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;12;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;reproductive;1+2+2+3+4 Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Oddvar Heggøy;20.06.2017 00:00:00;Verholmen, Å, Sortland, No;200.0;Sortland;Nordland;8;HumanObservasjon;68,746428;15,380128;POINT (515378 7626136);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;in pair
VU;3677;Larus argentatus;gråmåke;Fugler;Oddvar Heggøy;20.06.2017 00:00:00;Verholmen, Å, Sortland, No;200.0;Sortland;Nordland;6;HumanObservasjon;68,746428;15,380128;POINT (515378 7626136);species;reproductive;minimum Activity: RecentlyFledgedYoung.;in pair
LC;4437;Acrocephalus schoenobaenus;sivsanger;Fugler;Oddvar Heggøy;20.06.2017 00:00:00;Jektbogen, Å, Sortland, No;50.0;Sortland;Nordland;1;HumanObservasjon;68,742976;15,371612;POINT (515036 7625749);species;possiblereproductive;Activity: Display/Song.;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Rune Kristiansen;11.05.2014 00:00:00;Bygdneset, Sortland, Sortland, No;1265.0;Sortland;Nordland;1;HumanObservasjon;68,732095;15,40511;POINT (516399 7624544);species;stationary;1.ind i forgrunnen. Activity: Resting.;
CR;3767;Limosa limosa;svarthalespove;Fugler;Tone Mette Bjørstad;15.05.2016 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;3;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Activity: Forage.;
Unknown;3500;Branta ruficollis;rødhalsgås;Fugler;Johnny Bakken;15.05.2012 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;I flokk med rastende hvitkinngjess - fuglen er også observert i Skottland sammen med hvitkinngjess. Activity: Resting. Validationstatus: Approved Report;
LO;3481;Anser indicus;stripegås;Fugler;Johnny Bakken;17.05.2014 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;Har kommet trekkende sammen med kortnebbgjess - Activity: Resting.;
EN;3773;Numenius arquata;storspove;Fugler;Stig  Rasmussen;20.04.2018 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;23.04.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;48;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;på snøfri innmark Activity: Forage. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Stig  Rasmussen;23.04.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;3;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;23.04.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;5;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;23.04.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;in pair
NT;3664;Haematopus ostralegus;tjeld;Fugler;Stig  Rasmussen;23.04.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;Validationstatus: Approved Documented;
LC;4183;Pica pica;skjære;Fugler;Stig  Rasmussen;01.05.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;Validationstatus: Approved Documented;
LC;3501;Bucephala clangula;kvinand;Fugler;Stig  Rasmussen;23.04.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;Validationstatus: Approved Documented;
LC;3510;Cygnus cygnus;sangsvane;Fugler;Stig  Rasmussen;06.06.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;På innmark. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;06.06.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;reproductive;Activity: BroodOnEggs. Validationstatus: Approved Documented;
LC;4183;Pica pica;skjære;Fugler;Stig  Rasmussen;12.10.2018 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;5;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;innmark Activity: Forage. Validationstatus: Approved Documented;
LC;3559;Ardea cinerea;gråhegre;Fugler;Stig  Rasmussen;13.04.2019 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;27.04.2019 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;11;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Stig  Rasmussen;27.04.2019 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;Noen på innmark, mange på havet. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Stig  Rasmussen;27.04.2019 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;Noen på innmark, mange på havet. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Inga Bendiksen;10.05.2019 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;1000;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Inga Bendiksen;10.05.2019 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;50;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Stig  Rasmussen;11.05.2019 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;80;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;ca Activity: Forage. Validationstatus: Approved Documented;
LC;4183;Pica pica;skjære;Fugler;Stig  Rasmussen;11.05.2019 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;13.06.2019 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;15;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3523;Mergus merganser;laksand;Fugler;Arne Heggland;25.06.2019 00:00:00;Sortlandsundet v Bygdneset, Sortland, No;200.0;Sortland;Nordland;170;HumanObservasjon;68,73118;15,407338;POINT (516490 7624443);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3887;Haliaeetus albicilla;havørn;Fugler;Stig  Rasmussen;17.07.2019 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;moving;jaget av fiskemåker Activity: FlyingBy. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Tone Mette Bjørstad;15.04.2015 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;50;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;ca Activity: Forage. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Tone Mette Bjørstad;15.04.2015 00:00:00;Bygdnes, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,733926;15,400627;POINT (516216 7624747);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;11.04.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;3;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;Validationstatus: Approved Documented;
LC;3461;Anas platyrhynchos;stokkand;Fugler;Inge Hovden;19.04.2020 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
EN;3773;Numenius arquata;storspove;Fugler;Inge Hovden;19.04.2020 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
