category;validScientificNameId;validScientificName;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;latitude;longitude;geometry;scientificNameRank;behavior;notes;sex;Ansvarsarter;Trua arter;Andre spesielt hensynskrevende arter;Spesielle okologiske former;Prioriterte arter;Fredete arter;NT;Fremmede arter;log_reason
LC;3487;Aythya fuligula;toppand;Fugler;Rune Zakariassen|Bjørn Olav Tveit;09.08.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;20;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Rune Zakariassen|Bjørn Olav Tveit;09.08.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;30;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3790;Tringa erythropus;sotsnipe;Fugler;Rune Zakariassen|Bjørn Olav Tveit;09.08.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;8;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Espen Bergersen;31.05.2013 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Anette Jensen;23.05.2013 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Anette Jensen;11.05.2008 00:00:00;Kleivvatnet nord, Kleivvatnet, Andøy, No;100.0;Andøy;Nordland;6;69,309228;16,096121;POINT (543220 7689230);species;feeding;Activity: Forage.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Anette Jensen;10.05.2008 00:00:00;Kleivvatnet nord, Kleivvatnet, Andøy, No;100.0;Andøy;Nordland;5;69,309228;16,096121;POINT (543220 7689230);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Anette Jensen;11.05.2008 00:00:00;Kleivvatnet nord, Kleivvatnet, Andøy, No;100.0;Andøy;Nordland;25;69,309228;16,096121;POINT (543220 7689230);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Anette Jensen;12.06.2008 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: PairInSuitableHabitat.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4372;Parus major;kjøttmeis;Fugler;Anette Jensen;14.05.2008 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: NestWithEgg.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Anette Jensen;12.06.2008 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: DistractionDisplay.;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4547;Turdus iliacus;rødvingetrost;Fugler;Bjørn Olav Tveit;08.06.2014 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Bjørn Olav Tveit;08.06.2014 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
;3955;Podiceps grisegena;gråstrupedykker;Fugler;Svein Gjelle|Brit Eldrid Barstad;15.08.2014 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Svein Gjelle|Brit Eldrid Barstad;15.08.2014 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;65;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;Bjørn Olav Tveit;08.06.2014 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;15;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Espen Bergersen;24.09.2013 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4329;Anthus trivialis;trepiplerke;Fugler;Anette Jensen;24.05.2009 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Svein Gjelle|Brit Eldrid Barstad;15.08.2014 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;24;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;Rune Zakariassen|Bjørn Olav Tveit;09.08.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4365;Cyanistes caeruleus;blåmeis;Fugler;Ola Krey;10.11.2013 00:00:00;Strandgata 107, Andenes, Andøy, No;223.0;Andøy;Nordland;1;69,311533;16,099436;POINT (543346 7689489);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
Unknown;173990;Sterninae;terner;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307178;16,095313;POINT (543192 7689001);subfamily;;Fikk ikke mulighet å artsbestemme.;;No;No;No;No;No;No;No;No;Higher taxonomic rank
LC;4332;Motacilla alba;linerle;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;20;69,307178;16,095313;POINT (543192 7689001);species;feeding;Antatt 10 par Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307178;16,095313;POINT (543192 7689001);species;reproductive;Activity: BroodOnEggs. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4217;Plectrophenax nivalis;snøspurv;Fugler;John Stenersen;22.05.2020 00:00:00;Stormyra, Andøy, No;300.0;Andøy;Nordland;20;69,273734;16,099849;POINT (543438 7685275);species;;Validationstatus: Approved Media;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Egil Ween|Trond Ove Stakkeland;02.08.2020 00:00:00;Andøya flystasjon N, Andøya flystasjon, Andøy, No;400.0;Andøy;Nordland;10;69,307997;16,113486;POINT (543907 7689105);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Martin Eggen;04.06.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;13;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;11;69,307254;16,095034;POINT (543181 7689009);species;reproductive;fem kull: 1+3+5+1+ min. 1 unger Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;10;69,307254;16,095034;POINT (543181 7689009);species;feeding;ca. Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;13;69,307254;16,095034;POINT (543181 7689009);species;reproductive;fem kull: 3+3+2+4+ min. 1 unger Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Tor Olsen|Bjørn Olav Tveit|Stein Engebretsen|Klaus Maløya Torland;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;Tor Olsen|Bjørn Olav Tveit|Stein Engebretsen|Klaus Maløya Torland;02.08.2020 00:00:00;Stormyra, Andøy, No;300.0;Andøy;Nordland;1;69,273734;16,099849;POINT (543438 7685275);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4254;Loxia curvirostra;grankorsnebb;Fugler;Håvar Hveding;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;6;69,307254;16,095034;POINT (543181 7689009);species;moving;Activity: MigratingNorth. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Håvar Hveding;02.08.2020 00:00:00;Haugnessanden, Andøy, No;500.0;Andøy;Nordland;1;69,31125;16,136563;POINT (544810 7689484);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Håvar Hveding;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Håvar Hveding;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Håvar Hveding;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Håvar Hveding;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;Håvar Hveding;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;Håvar Hveding;02.08.2020 00:00:00;Haugnessanden, Andøy, No;500.0;Andøy;Nordland;9;69,31125;16,136563;POINT (544810 7689484);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4332;Motacilla alba;linerle;Fugler;Håvar Hveding;31.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Håvar Hveding;31.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Håvar Hveding;31.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;87;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Lomtjønna, Stormyra, Andøy, No;180.0;Andøy;Nordland;3;69,273374;16,106676;POLYGON ((543659 7685238, 543645 7685280, 543644 7685322, 543661 7685353, 543699 7685344, 543796 7685178, 543794 7685152, 543771 7685128, 543737 7685152, 543699 7685153, 543664 7685195, 543659 7685238));species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3732;Calidris alpina;myrsnipe;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Stormyra nord, Stormyra, Andøy, No;2427.0;Andøy;Nordland;1;69,280777;16,102086;POLYGON ((543022 7684527, 542869 7684955, 542729 7686802, 542585 7687522, 543004 7687354, 543239 7687125, 543507 7686936, 543560 7686937, 544259 7687602, 544693 7686914, 544284 7686217, 544243 7686133, 544236 7686013, 544547 7685508, 544020 7685008, 543022 7684527));species;possiblereproductive;Activity: AgitatedBehaviour. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4437;Acrocephalus schoenobaenus;sivsanger;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: Display/Song. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4437;Acrocephalus schoenobaenus;sivsanger;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: AgitatedBehaviour. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;12;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;9;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;15;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3635;Charadrius hiaticula;sandlo;Fugler;;01.07.1978 00:00:00;Andenes;5000.0;Andøy;Nordland;2;69,3;16,12917;POINT (544542 7688225);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3635;Charadrius hiaticula;sandlo;Fugler;;14.06.1984 00:00:00;ANDØYA FLYSTASJON;5000.0;Andøy;Nordland;2;69,3;16,15;POINT (545364 7688240);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3635;Charadrius hiaticula;sandlo;Fugler;;26.06.1984 00:00:00;ANDØYA FLYSTASJON;5000.0;Andøy;Nordland;3;69,3;16,15;POINT (545364 7688240);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;;03.08.1984 00:00:00;ANDØYA FL.ST;5000.0;Andøy;Nordland;1;69,3;16,15;POINT (545364 7688240);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;;03.08.1984 00:00:00;ANDØYA FLYSTASJON;5000.0;Andøy;Nordland;81;69,3;16,15;POINT (545364 7688240);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;;27.06.1984 00:00:00;ANDØYA FLYSTASJON;5000.0;Andøy;Nordland;3;69,3;16,15;POINT (545364 7688240);species;reproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Stig  Rasmussen;28.03.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4217;Plectrophenax nivalis;snøspurv;Fugler;Stig  Rasmussen;17.04.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;7;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Stig  Rasmussen;17.04.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307178;16,095313;POINT (543192 7689001);species;possiblereproductive;Mye is på vannet Activity: PairInSuitableHabitat. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
;3486;Aythya ferina;taffeland;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;;Validationstatus: Approved Report;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;6;69,307178;16,095313;POINT (543192 7689001);species;;Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;185988;Spinus spinus;grønnsisik;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;possiblereproductive;Activity: Display/Song. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4332;Motacilla alba;linerle;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;21;69,307178;16,095313;POINT (543192 7689001);species;;Mulig flere hanner enn hunner. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307178;16,095313;POINT (543192 7689001);species;;Activity: NestInUse. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
;3486;Aythya ferina;taffeland;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Resting. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: Display/Song. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;22;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3471;Anser anser;grågås;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;9;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4332;Motacilla alba;linerle;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;28;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;184055;Oenanthe oenanthe;steinskvett;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Stormyra, Andøy, No;300.0;Andøy;Nordland;1;69,273734;16,099849;POINT (543438 7685275);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
