proxyId;institution;collection;category;validScientificNameId;validScientificName;validScientificNameAuthorship;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;identifiedBy;validated;catalogNumber;latitude;longitude;east;north;geometry;scientificNameRank;behavior;unspontaneus;unsureIdentification;hasImage;absent;notRecovered;dateLastModified;dateLastIdentified;occurrenceId;datasetName;datasetId;notes;habitat;sex;collectingMethod;recordNumber;fieldNumber;measurementMethod;georeferenceRemarks;preparations;otherCatalogNumbers;relatedResourceId;relationshipOfResource;typeStatus;eventTime;maximumElevationInMeters;minimumElevationInMeters;verbatimDepth;dynamicProperties;nodeId;institutionCode;collectionCode;popularNames;associatedReferences;hasErrors;blocked;qualityIssue
urn:uuid:ee438925-6130-4189-9c69-a715e574b0b2;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3765;Limosa lapponica;(Linnaeus, 1758);lappspove;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;1;HumanObservasjon;;True;36063718;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;23.03.2025 13:11:59;;urn:uuid:ee438925-6130-4189-9c69-a715e574b0b2;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-06-26/2024-06-26"",""Day"":""26"",""Month"":""6"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""lappspove""},{""Lang"":""nn-NO"",""Name"":""lappspove""},{""Lang"":""se-NO"",""Name"":""ruksesguškil""}]";https://mobil.artsobservasjoner.no/sighting/36063718;False;False;False
urn:uuid:225ca4cf-0dc0-4cc9-be3f-8c24d42130a5;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3694;Larus marinus;Linnaeus, 1758;svartbak;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;20;HumanObservasjon;;False;36063723;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;13.11.2024 17:05:32;;urn:uuid:225ca4cf-0dc0-4cc9-be3f-8c24d42130a5;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2024-06-26/2024-06-26"",""Day"":""26"",""Month"":""6"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""20""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""svartbak""},{""Lang"":""nn-NO"",""Name"":""svartbak""},{""Lang"":""se-NO"",""Name"":""gáiru""}]";https://www.artsobservasjoner.no/Sighting/36063723;False;False;False
urn:uuid:1f192728-5b08-4fc7-b57c-d96e30280c5a;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;3664;Haematopus ostralegus;Linnaeus, 1758;tjeld;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;2;HumanObservasjon;;True;36063726;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;22.03.2025 13:08:17;;urn:uuid:1f192728-5b08-4fc7-b57c-d96e30280c5a;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-06-26/2024-06-26"",""Day"":""26"",""Month"":""6"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tjeld""},{""Lang"":""nn-NO"",""Name"":""tjeld""},{""Lang"":""se-NO"",""Name"":""cagan""}]";https://mobil.artsobservasjoner.no/sighting/36063726;False;False;False
urn:uuid:e1255d4c-ad3b-430e-8d7d-506e432feba5;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;3664;Haematopus ostralegus;Linnaeus, 1758;tjeld;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;2;HumanObservasjon;;True;36063757;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;possiblereproductive;False;False;False;False;False;22.03.2025 13:08:17;;urn:uuid:e1255d4c-ad3b-430e-8d7d-506e432feba5;;00000000-0000-0000-0000-000000000000;Activity: AgitatedBehaviour. Validationstatus: Approved Documented;;in pair;;;;;;;;;;;;;;;"{""Activity"":""AgitatedBehaviour"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-06-26/2024-06-26"",""Day"":""26"",""Month"":""6"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tjeld""},{""Lang"":""nn-NO"",""Name"":""tjeld""},{""Lang"":""se-NO"",""Name"":""cagan""}]";https://mobil.artsobservasjoner.no/sighting/36063757;False;False;False
urn:uuid:fdd16252-ad5d-4bad-bb33-8d571fb0b9d0;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;CR;3671;Chroicocephalus ridibundus;(Linnaeus, 1766);hettemåke;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;5;HumanObservasjon;;True;36063800;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;stationary;False;False;False;False;False;31.03.2025 11:42:02;;urn:uuid:fdd16252-ad5d-4bad-bb33-8d571fb0b9d0;;00000000-0000-0000-0000-000000000000;Activity: Resting. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Resting"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-06-27/2024-06-27"",""Day"":""27"",""Month"":""6"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""5"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""hettemåke""},{""Lang"":""nn-NO"",""Name"":""hettemåse""},{""Lang"":""se-NO"",""Name"":""gahpirbáiski""}]";https://mobil.artsobservasjoner.no/sighting/36063800;False;False;False
urn:uuid:e1cbb809-0cdb-40a2-b781-a380c45ceaf4;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3523;Mergus merganser;Linnaeus, 1758;laksand;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;9;HumanObservasjon;;True;36063834;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;17.03.2025 12:14:25;;urn:uuid:e1cbb809-0cdb-40a2-b781-a380c45ceaf4;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""9"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""laksand""},{""Lang"":""nn-NO"",""Name"":""laksand""},{""Lang"":""se-NO"",""Name"":""suovragoalsi""}]";https://mobil.artsobservasjoner.no/sighting/36063834;False;False;False
urn:uuid:1b64bd8e-707d-470a-a264-5dd6624df100;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;3664;Haematopus ostralegus;Linnaeus, 1758;tjeld;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;16;HumanObservasjon;;True;36063847;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;22.03.2025 13:08:17;;urn:uuid:1b64bd8e-707d-470a-a264-5dd6624df100;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""16"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tjeld""},{""Lang"":""nn-NO"",""Name"":""tjeld""},{""Lang"":""se-NO"",""Name"":""cagan""}]";https://mobil.artsobservasjoner.no/sighting/36063847;False;False;False
urn:uuid:fe52d282-cadf-48e3-82ca-9bbbb917059d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;CR;3671;Chroicocephalus ridibundus;(Linnaeus, 1766);hettemåke;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;2;HumanObservasjon;;True;36064022;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;stationary;False;False;False;False;False;31.03.2025 11:42:02;;urn:uuid:fe52d282-cadf-48e3-82ca-9bbbb917059d;;00000000-0000-0000-0000-000000000000;Activity: Resting. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Resting"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""hettemåke""},{""Lang"":""nn-NO"",""Name"":""hettemåse""},{""Lang"":""se-NO"",""Name"":""gahpirbáiski""}]";https://mobil.artsobservasjoner.no/sighting/36064022;False;False;False
urn:uuid:3341e3f2-2260-493d-8ffe-3b566e83f806;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;EN;3773;Numenius arquata;(Linnaeus, 1758);storspove;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;1;HumanObservasjon;;True;36064068;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;23.03.2025 12:14:31;;urn:uuid:3341e3f2-2260-493d-8ffe-3b566e83f806;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""storspove""},{""Lang"":""nn-NO"",""Name"":""storspove""},{""Lang"":""se-NO"",""Name"":""stuorraguškkástat""}]";https://mobil.artsobservasjoner.no/sighting/36064068;False;False;False
urn:uuid:b2c10d8c-e33b-4f6e-9600-e5fce80cff03;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3794;Tringa nebularia;(Gunnerus, 1767);gluttsnipe;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;2;HumanObservasjon;;True;36064070;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;27.03.2025 10:20:21;;urn:uuid:b2c10d8c-e33b-4f6e-9600-e5fce80cff03;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""gluttsnipe""},{""Lang"":""nn-NO"",""Name"":""gluttsnipe""},{""Lang"":""se-NO"",""Name"":""stuoračoavžžu""}]";https://mobil.artsobservasjoner.no/sighting/36064070;False;False;False
urn:uuid:98294c15-93f6-47ab-a0d1-a6e600c00f24;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;3799;Tringa totanus;(Linnaeus, 1758);rødstilk;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;2;HumanObservasjon;;True;36064071;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;27.03.2025 09:32:29;;urn:uuid:98294c15-93f6-47ab-a0d1-a6e600c00f24;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""rødstilk""},{""Lang"":""nn-NO"",""Name"":""raudstilk""},{""Lang"":""se-NO"",""Name"":""ruksesjuolčoavžžu""}]";https://mobil.artsobservasjoner.no/sighting/36064071;False;False;False
urn:uuid:90f04510-7224-4f80-bfbf-57061ef87fb0;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;VU;3681;Larus canus;Linnaeus, 1758;fiskemåke;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;20;HumanObservasjon;;False;36064073;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;stationary;False;False;False;False;False;13.11.2024 17:05:32;;urn:uuid:90f04510-7224-4f80-bfbf-57061ef87fb0;;00000000-0000-0000-0000-000000000000;Activity: Resting.;;;;;;;;;;;;;;;;;"{""Activity"":""Resting"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""20""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""fiskemåke""},{""Lang"":""nn-NO"",""Name"":""fiskemåse""},{""Lang"":""se-NO"",""Name"":""báiski""}]";https://www.artsobservasjoner.no/Sighting/36064073;False;False;False
urn:uuid:3b5ca2b8-1d78-4fbc-a146-b9a16f155316;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3694;Larus marinus;Linnaeus, 1758;svartbak;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;13;HumanObservasjon;;False;36064077;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;stationary;False;False;False;False;False;13.11.2024 17:05:32;;urn:uuid:3b5ca2b8-1d78-4fbc-a146-b9a16f155316;;00000000-0000-0000-0000-000000000000;Activity: Resting.;;;;;;;;;;;;;;;;;"{""Activity"":""Resting"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""13""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""svartbak""},{""Lang"":""nn-NO"",""Name"":""svartbak""},{""Lang"":""se-NO"",""Name"":""gáiru""}]";https://www.artsobservasjoner.no/Sighting/36064077;False;False;False
urn:uuid:683e36ca-78fa-4205-88d6-97fb9c5fc3f1;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3471;Anser anser;(Linnaeus, 1758);grågås;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;6;HumanObservasjon;;True;36064082;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;stationary;False;False;False;False;False;17.02.2025 12:11:37;;urn:uuid:683e36ca-78fa-4205-88d6-97fb9c5fc3f1;;00000000-0000-0000-0000-000000000000;Activity: Resting. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Resting"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""6"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""grågås""},{""Lang"":""nn-NO"",""Name"":""grågås""},{""Lang"":""se-NO"",""Name"":""ránesčuonjá""}]";https://mobil.artsobservasjoner.no/sighting/36064082;False;False;False
urn:uuid:de5ab943-76c7-4a5b-9817-3dab43234639;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3887;Haliaeetus albicilla;(Linnaeus, 1758);havørn;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;1;HumanObservasjon;;False;36064085;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;stationary;False;False;False;False;False;13.11.2024 17:05:32;;urn:uuid:de5ab943-76c7-4a5b-9817-3dab43234639;;00000000-0000-0000-0000-000000000000;Activity: Resting.;;;;;;;;;;;;;;;;;"{""Activity"":""Resting"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""havørn""},{""Lang"":""nn-NO"",""Name"":""havørn""},{""Lang"":""se-NO"",""Name"":""mearragoaskin""}]";https://www.artsobservasjoner.no/Sighting/36064085;False;False;False
urn:uuid:bc6d7c8b-8b13-4c46-888b-927c5837b4a5;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3926;Gavia stellata;(Pontoppidan, 1763);smålom;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311;Andøy;Nordland;1;HumanObservasjon;;False;36064092;69,293543;16,165714;545997;7687532;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;False;False;False;False;False;13.11.2024 17:05:32;;urn:uuid:bc6d7c8b-8b13-4c46-888b-927c5837b4a5;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2024-08-07/2024-08-07"",""Day"":""7"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""smålom""},{""Lang"":""nn-NO"",""Name"":""smålom""},{""Lang"":""se-NO"",""Name"":""gáhkkor""}]";https://www.artsobservasjoner.no/Sighting/36064092;False;False;False
urn:uuid:39ff2a3f-89dd-4b83-bf9d-5bdf718ccaf6;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4604;Asio flammeus;(Pontoppidan, 1763);jordugle;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Haugenes-Storneset, Andøy, No;1066;Andøy;Nordland;2;HumanObservasjon;;False;36063793;69,293775;16,155913;545610;7687550;POLYGON ((545367 7688054, 545219 7688189, 545128 7688147, 545253 7687906, 545390 7687822, 545432 7687589, 545809 7686953, 545968 7686911, 545996 7687017, 545807 7687266, 545788 7687476, 545692 7687764, 545543 7687892, 545503 7688008, 545428 7687995, 545367 7688054));species;feeding;False;False;False;False;False;13.11.2024 17:05:56;;urn:uuid:39ff2a3f-89dd-4b83-bf9d-5bdf718ccaf6;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2024-06-27/2024-06-27"",""Day"":""27"",""Month"":""6"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""jordugle""},{""Lang"":""nn-NO"",""Name"":""jordugle""},{""Lang"":""se-NO"",""Name"":""bumpaloddi""}]";https://www.artsobservasjoner.no/Sighting/36063793;False;False;False
urn:uuid:b825d4a1-fa67-4040-934d-61d792c3afc0;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;184055;Oenanthe oenanthe;(Linnaeus, 1758);steinskvett;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Hamneneset-Svartbergan, fjære og grunn sjø, Andøy, No;1362;Andøy;Nordland;1;HumanObservasjon;;False;36064290;69,280695;16,179664;546575;7686110;POLYGON ((546557 7686806, 546427 7686642, 546463 7686348, 546424 7686304, 546324 7686286, 546263 7686253, 546259 7686222, 546329 7686165, 546311 7686004, 546318 7685769, 546434 7685575, 546230 7685392, 546196 7685251, 546205 7685218, 546696 7685514, 546875 7686334, 546824 7686655, 546753 7686975, 546631 7686904, 546557 7686806));species;stationary;False;False;False;False;False;13.11.2024 17:30:00;;urn:uuid:b825d4a1-fa67-4040-934d-61d792c3afc0;;00000000-0000-0000-0000-000000000000;Activity: Resting.;;;;;;;;;;;;;;;;;"{""Activity"":""Resting"",""EventDate"":""2024-06-26/2024-06-26"",""Day"":""26"",""Month"":""6"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""steinskvett""},{""Lang"":""nn-NO"",""Name"":""steinskvett""},{""Lang"":""se-NO"",""Name"":""geađgerásttis""}]";https://www.artsobservasjoner.no/Sighting/36064290;False;False;False
